IP,Hostname,Port,Port Protocol,CVSS,Severity,QoD,Solution Type,NVT Name,Summary,Specific Result,NVT OID,CVEs,Task ID,Task Name,Timestamp,Result ID,Impact,Solution,Affected Software/OS,Vulnerability Insight,Vulnerability Detection Method,Product Detection Result,BIDs,CERTs,Other References
192.168.254.130,,80,tcp,5.0,Medium,80,"VendorFix","OpenSSL DoS Vulnerability (20240516) - Windows","OpenSSL is prone to a denial of service (DoS) vulnerability.","Installed version: 3.1.3
Fixed version:     3.1.6
Installation
path / port:       80/tcp

",1.3.6.1.4.1.25623.1.0.152251,"CVE-2024-4603",e8ba39ec-c571-4f7f-9f02-c19290930b73,"Unnamed",2026-02-07T15:44:53Z,657e78bb-a1f5-44c5-a264-b2c6f42b6161,"Where the key or parameters that are being checked have been
  obtained from an untrusted source this may lead to a Denial of Service.","Update to version 3.0.14, 3.1.6, 3.2.2, 3.3.1 or later.","OpenSSL versions 3.0, 3.1, 3.2 and 3.3.","Checking excessively long DSA keys or parameters may be very
  slow.

  Applications that use the functions EVP_PKEY_param_check() or EVP_PKEY_public_check() to check a
  DSA public key or DSA parameters may experience long delays.","Checks if a vulnerable version is present on the target host.
Details:
OpenSSL DoS Vulnerability (20240516) - Windows
(OID: 1.3.6.1.4.1.25623.1.0.152251)
Version used: 2024-06-13T05:05:46Z
","Product: cpe:/a:openssl:openssl:3.1.3
Method: OpenSSL Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.145462)
","","DFN-CERT-2024-2191,DFN-CERT-2024-1978,DFN-CERT-2024-1968,DFN-CERT-2024-1904,DFN-CERT-2024-1851,DFN-CERT-2024-1587,DFN-CERT-2024-1493,DFN-CERT-2024-1330,WID-SEC-2024-3195,WID-SEC-2024-2112,WID-SEC-2024-1645,WID-SEC-2024-1171",""
192.168.254.130,,443,tcp,5.0,Medium,80,"VendorFix","OpenSSL DoS Vulnerability (20240516) - Windows","OpenSSL is prone to a denial of service (DoS) vulnerability.","Installed version: 3.1.3
Fixed version:     3.1.6
Installation
path / port:       443/tcp

",1.3.6.1.4.1.25623.1.0.152251,"CVE-2024-4603",e8ba39ec-c571-4f7f-9f02-c19290930b73,"Unnamed",2026-02-07T15:44:53Z,8a6ce340-ba51-4c75-b2f7-2ff518d4191a,"Where the key or parameters that are being checked have been
  obtained from an untrusted source this may lead to a Denial of Service.","Update to version 3.0.14, 3.1.6, 3.2.2, 3.3.1 or later.","OpenSSL versions 3.0, 3.1, 3.2 and 3.3.","Checking excessively long DSA keys or parameters may be very
  slow.

  Applications that use the functions EVP_PKEY_param_check() or EVP_PKEY_public_check() to check a
  DSA public key or DSA parameters may experience long delays.","Checks if a vulnerable version is present on the target host.
Details:
OpenSSL DoS Vulnerability (20240516) - Windows
(OID: 1.3.6.1.4.1.25623.1.0.152251)
Version used: 2024-06-13T05:05:46Z
","Product: cpe:/a:openssl:openssl:3.1.3
Method: OpenSSL Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.145462)
","","DFN-CERT-2024-2191,DFN-CERT-2024-1978,DFN-CERT-2024-1968,DFN-CERT-2024-1904,DFN-CERT-2024-1851,DFN-CERT-2024-1587,DFN-CERT-2024-1493,DFN-CERT-2024-1330,WID-SEC-2024-3195,WID-SEC-2024-2112,WID-SEC-2024-1645,WID-SEC-2024-1171",""
192.168.254.130,,80,tcp,5.0,Medium,80,"VendorFix","OpenSSL Buffer Overread Vulnerability (20240627) - Windows","OpenSSL is prone to a buffer overread vulnerability.","Installed version: 3.1.3
Fixed version:     3.1.7
Installation
path / port:       80/tcp

",1.3.6.1.4.1.25623.1.0.114676,"CVE-2024-5535",e8ba39ec-c571-4f7f-9f02-c19290930b73,"Unnamed",2026-02-07T15:44:53Z,67a46386-f72b-427f-bbfd-7eec05d1fd88,"A buffer overread can have a range of potential consequences such
  as unexpected application behaviour or a crash.","Update to version 1.0.2zk, 1.1.1za, 3.0.15, 3.1.7, 3.2.3, 3.3.2
  or later.","OpenSSL versions 1.0.2, 1.1.1, 3.0, 3.1, 3.2 and 3.3.","Calling the OpenSSL API function SSL_select_next_proto with an
  empty supported client protocols buffer may cause a crash or memory contents to be sent to the
  peer.","Checks if a vulnerable version is present on the target host.
Details:
OpenSSL Buffer Overread Vulnerability (20240627) - Windows
(OID: 1.3.6.1.4.1.25623.1.0.114676)
Version used: 2024-10-18T05:05:38Z
","Product: cpe:/a:openssl:openssl:3.1.3
Method: OpenSSL Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.145462)
","","DFN-CERT-2024-3013,DFN-CERT-2024-2884,DFN-CERT-2024-2732,DFN-CERT-2024-2168,DFN-CERT-2024-1978,DFN-CERT-2024-1968,DFN-CERT-2024-1681,WID-SEC-2024-3412,WID-SEC-2024-3192,WID-SEC-2024-3188,WID-SEC-2024-2112,WID-SEC-2024-1469",""
192.168.254.130,,443,tcp,5.0,Medium,80,"VendorFix","OpenSSL Buffer Overread Vulnerability (20240627) - Windows","OpenSSL is prone to a buffer overread vulnerability.","Installed version: 3.1.3
Fixed version:     3.1.7
Installation
path / port:       443/tcp

",1.3.6.1.4.1.25623.1.0.114676,"CVE-2024-5535",e8ba39ec-c571-4f7f-9f02-c19290930b73,"Unnamed",2026-02-07T15:44:53Z,ad99295c-cc77-4d10-ab50-1e6f74a9eade,"A buffer overread can have a range of potential consequences such
  as unexpected application behaviour or a crash.","Update to version 1.0.2zk, 1.1.1za, 3.0.15, 3.1.7, 3.2.3, 3.3.2
  or later.","OpenSSL versions 1.0.2, 1.1.1, 3.0, 3.1, 3.2 and 3.3.","Calling the OpenSSL API function SSL_select_next_proto with an
  empty supported client protocols buffer may cause a crash or memory contents to be sent to the
  peer.","Checks if a vulnerable version is present on the target host.
Details:
OpenSSL Buffer Overread Vulnerability (20240627) - Windows
(OID: 1.3.6.1.4.1.25623.1.0.114676)
Version used: 2024-10-18T05:05:38Z
","Product: cpe:/a:openssl:openssl:3.1.3
Method: OpenSSL Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.145462)
","","DFN-CERT-2024-3013,DFN-CERT-2024-2884,DFN-CERT-2024-2732,DFN-CERT-2024-2168,DFN-CERT-2024-1978,DFN-CERT-2024-1968,DFN-CERT-2024-1681,WID-SEC-2024-3412,WID-SEC-2024-3192,WID-SEC-2024-3188,WID-SEC-2024-2112,WID-SEC-2024-1469",""
192.168.254.130,,80,tcp,5.0,Medium,80,"VendorFix","OpenSSL OOB Memory Access Vulnerability (20241016) - Windows","OpenSSL is prone to an out of bound (OOB) memory access
  vulnerability.","Installed version: 3.1.3
Fixed version:     3.1.8
Installation
path / port:       80/tcp

",1.3.6.1.4.1.25623.1.0.114829,"CVE-2024-9143",e8ba39ec-c571-4f7f-9f02-c19290930b73,"Unnamed",2026-02-07T15:44:53Z,abf5c233-83b0-4336-a045-667aad76e236,"Out of bound memory writes can lead to an application crash or
  even a possibility of a remote code execution, however, in all the protocols involving Elliptic
  Curve Cryptography that we're aware of, either only 'named curves' are supported, or, if explicit
  curve parameters are supported, they specify an X9.62 encoding of binary (GF(2^m)) curves that
  can't represent problematic input values. Thus the likelihood of existence of a vulnerable
  application is low.","Update to version 1.0.2zl, 1.1.1zb, 3.0.16, 3.1.8, 3.2.4, 3.3.3
  or later.","OpenSSL versions 1.0.2, 1.1.1, 3.0, 3.1, 3.2 and 3.3.","Use of the low-level GF(2^m) elliptic curve APIs with untrusted
  explicit values for the field polynomial can lead to out-of-bounds memory reads or writes.","Checks if a vulnerable version is present on the target host.
Details:
OpenSSL OOB Memory Access Vulnerability (20241016) - Windows
(OID: 1.3.6.1.4.1.25623.1.0.114829)
Version used: 2024-10-17T08:02:35Z
","Product: cpe:/a:openssl:openssl:3.1.3
Method: OpenSSL Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.145462)
","","DFN-CERT-2024-2884,DFN-CERT-2024-2764,WID-SEC-2024-3230",""
192.168.254.130,,443,tcp,5.0,Medium,80,"VendorFix","OpenSSL OOB Memory Access Vulnerability (20241016) - Windows","OpenSSL is prone to an out of bound (OOB) memory access
  vulnerability.","Installed version: 3.1.3
Fixed version:     3.1.8
Installation
path / port:       443/tcp

",1.3.6.1.4.1.25623.1.0.114829,"CVE-2024-9143",e8ba39ec-c571-4f7f-9f02-c19290930b73,"Unnamed",2026-02-07T15:44:53Z,4faf3287-8e7c-45ad-ad49-8cc417c2dbf5,"Out of bound memory writes can lead to an application crash or
  even a possibility of a remote code execution, however, in all the protocols involving Elliptic
  Curve Cryptography that we're aware of, either only 'named curves' are supported, or, if explicit
  curve parameters are supported, they specify an X9.62 encoding of binary (GF(2^m)) curves that
  can't represent problematic input values. Thus the likelihood of existence of a vulnerable
  application is low.","Update to version 1.0.2zl, 1.1.1zb, 3.0.16, 3.1.8, 3.2.4, 3.3.3
  or later.","OpenSSL versions 1.0.2, 1.1.1, 3.0, 3.1, 3.2 and 3.3.","Use of the low-level GF(2^m) elliptic curve APIs with untrusted
  explicit values for the field polynomial can lead to out-of-bounds memory reads or writes.","Checks if a vulnerable version is present on the target host.
Details:
OpenSSL OOB Memory Access Vulnerability (20241016) - Windows
(OID: 1.3.6.1.4.1.25623.1.0.114829)
Version used: 2024-10-17T08:02:35Z
","Product: cpe:/a:openssl:openssl:3.1.3
Method: OpenSSL Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.145462)
","","DFN-CERT-2024-2884,DFN-CERT-2024-2764,WID-SEC-2024-3230",""
192.168.254.130,,80,tcp,5.0,Medium,80,"VendorFix","OpenSSL UAF Vulnerability (20240528) - Windows","OpenSSL is prone to a use after free (UAF) vulnerability.","Installed version: 3.1.3
Fixed version:     3.1.6
Installation
path / port:       80/tcp

",1.3.6.1.4.1.25623.1.0.114641,"CVE-2024-4741",e8ba39ec-c571-4f7f-9f02-c19290930b73,"Unnamed",2026-02-07T15:44:53Z,7842c4fa-3fdc-420b-8b60-6ca1d9dd3610,"A use after free can have a range of potential consequences such
  as the corruption of valid data, crashes or execution of arbitrary code.","Update to version 1.1.1y, 3.0.14, 3.1.6, 3.2.2, 3.3.1 or
  later.","OpenSSL versions 1.1.1, 3.0, 3.1, 3.2 and 3.3.","Calling the OpenSSL API function SSL_free_buffers may cause
  memory to be accessed that was previously freed in some situations.","Checks if a vulnerable version is present on the target host.
Details:
OpenSSL UAF Vulnerability (20240528) - Windows
(OID: 1.3.6.1.4.1.25623.1.0.114641)
Version used: 2024-06-13T05:05:46Z
","Product: cpe:/a:openssl:openssl:3.1.3
Method: OpenSSL Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.145462)
","","DFN-CERT-2024-2884,DFN-CERT-2024-2736,DFN-CERT-2024-2681,DFN-CERT-2024-2191,DFN-CERT-2024-1978,DFN-CERT-2024-1968,DFN-CERT-2024-1904,DFN-CERT-2024-1587,DFN-CERT-2024-1423,WID-SEC-2024-3199,WID-SEC-2024-2112,WID-SEC-2024-1240",""
192.168.254.130,,443,tcp,5.0,Medium,80,"VendorFix","OpenSSL UAF Vulnerability (20240528) - Windows","OpenSSL is prone to a use after free (UAF) vulnerability.","Installed version: 3.1.3
Fixed version:     3.1.6
Installation
path / port:       443/tcp

",1.3.6.1.4.1.25623.1.0.114641,"CVE-2024-4741",e8ba39ec-c571-4f7f-9f02-c19290930b73,"Unnamed",2026-02-07T15:44:53Z,34e4a61b-c6ed-40ba-86ff-2e86cd20756a,"A use after free can have a range of potential consequences such
  as the corruption of valid data, crashes or execution of arbitrary code.","Update to version 1.1.1y, 3.0.14, 3.1.6, 3.2.2, 3.3.1 or
  later.","OpenSSL versions 1.1.1, 3.0, 3.1, 3.2 and 3.3.","Calling the OpenSSL API function SSL_free_buffers may cause
  memory to be accessed that was previously freed in some situations.","Checks if a vulnerable version is present on the target host.
Details:
OpenSSL UAF Vulnerability (20240528) - Windows
(OID: 1.3.6.1.4.1.25623.1.0.114641)
Version used: 2024-06-13T05:05:46Z
","Product: cpe:/a:openssl:openssl:3.1.3
Method: OpenSSL Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.145462)
","","DFN-CERT-2024-2884,DFN-CERT-2024-2736,DFN-CERT-2024-2681,DFN-CERT-2024-2191,DFN-CERT-2024-1978,DFN-CERT-2024-1968,DFN-CERT-2024-1904,DFN-CERT-2024-1587,DFN-CERT-2024-1423,WID-SEC-2024-3199,WID-SEC-2024-2112,WID-SEC-2024-1240",""
192.168.254.130,,80,tcp,5.0,Medium,80,"VendorFix","PHP < 8.1.31, 8.2.x < 8.2.26, 8.3.x < 8.3.14 Multiple Vulnerabilities - Windows","PHP is prone to multiple vulnerabilities.","Installed version: 8.2.12
Fixed version:     8.2.26
Installation
path / port:       80/tcp

",1.3.6.1.4.1.25623.1.0.153496,"CVE-2024-8929,CVE-2024-8932,CVE-2024-11233,CVE-2024-11234,CVE-2024-11236",e8ba39ec-c571-4f7f-9f02-c19290930b73,"Unnamed",2026-02-07T15:44:53Z,cb270815-80ec-4fa4-8050-2f114ce83585,"","Update to version 8.1.31, 8.2.26, 8.3.14 or later.","PHP versions prior to 8.1.31, 8.2.x prior to 8.2.26 and 8.3.x
  prior to 8.3.14.","The following vulnerabilities exist:

  - CVE-2024-8929: Leak partial content of the heap through heap buffer over-read

  - CVE-2024-8932: OOB access in ldap_escape

  - CVE-2024-11233: Single byte overread with convert.quoted-printable-decode filter

  - CVE-2024-11234: Configuring a proxy in a stream context might allow for CRLF injection in URIs

  - CVE-2024-11236: Integer overflow in the firebird/dblib quoter causing OOB writes

  - No CVE: Heap-Use-After-Free in sapi_read_post_data Processing in CLI SAPI Interface","Checks if a vulnerable version is present on the target host.
Details:
PHP < 8.1.31, 8.2.x < 8.2.26, 8.3.x < 8.3.14 Multiple Vulnerabilities - Wind...
(OID: 1.3.6.1.4.1.25623.1.0.153496)
Version used: 2024-11-22T05:05:35Z
","Product: cpe:/a:php:php:8.2.12
Method: PHP Detection (HTTP)
(OID: 1.3.6.1.4.1.25623.1.0.800109)
","","DFN-CERT-2024-3108,WID-SEC-2024-3519",""
192.168.254.130,,443,tcp,5.0,Medium,80,"VendorFix","PHP < 8.1.31, 8.2.x < 8.2.26, 8.3.x < 8.3.14 Multiple Vulnerabilities - Windows","PHP is prone to multiple vulnerabilities.","Installed version: 8.2.12
Fixed version:     8.2.26
Installation
path / port:       443/tcp

",1.3.6.1.4.1.25623.1.0.153496,"CVE-2024-8929,CVE-2024-8932,CVE-2024-11233,CVE-2024-11234,CVE-2024-11236",e8ba39ec-c571-4f7f-9f02-c19290930b73,"Unnamed",2026-02-07T15:44:53Z,aa821531-e3e3-4b4f-9c1b-866180220ce3,"","Update to version 8.1.31, 8.2.26, 8.3.14 or later.","PHP versions prior to 8.1.31, 8.2.x prior to 8.2.26 and 8.3.x
  prior to 8.3.14.","The following vulnerabilities exist:

  - CVE-2024-8929: Leak partial content of the heap through heap buffer over-read

  - CVE-2024-8932: OOB access in ldap_escape

  - CVE-2024-11233: Single byte overread with convert.quoted-printable-decode filter

  - CVE-2024-11234: Configuring a proxy in a stream context might allow for CRLF injection in URIs

  - CVE-2024-11236: Integer overflow in the firebird/dblib quoter causing OOB writes

  - No CVE: Heap-Use-After-Free in sapi_read_post_data Processing in CLI SAPI Interface","Checks if a vulnerable version is present on the target host.
Details:
PHP < 8.1.31, 8.2.x < 8.2.26, 8.3.x < 8.3.14 Multiple Vulnerabilities - Wind...
(OID: 1.3.6.1.4.1.25623.1.0.153496)
Version used: 2024-11-22T05:05:35Z
","Product: cpe:/a:php:php:8.2.12
Method: PHP Detection (HTTP)
(OID: 1.3.6.1.4.1.25623.1.0.800109)
","","DFN-CERT-2024-3108,WID-SEC-2024-3519",""
192.168.254.130,,443,tcp,5.0,Medium,99,"Mitigation","SSL/TLS: Known Untrusted / Dangerous Certificate Authority (CA) Detection","The service is using an SSL/TLS certificate from a known
  untrusted and/or dangerous certificate authority (CA).","The certificate of the remote service is signed by the following untrusted and/or dangerous CA:

Issuer: CN=localhost

Certificate details:
fingerprint (SHA-1)             | B0238C547A905BFA119C4E8BACCAEACF36491FF6
fingerprint (SHA-256)           | 016973380C0F1DF00BD9593ED8D5EFA3706CD6DF7993F6141272B80522ACDD23
issued by                       | CN=localhost
public key algorithm            | RSA
public key size (bits)          | 1024
serial                          | 00B5C752C98781B503
signature algorithm             | sha1WithRSAEncryption
subject                         | CN=localhost
subject alternative names (SAN) | None
valid from                      | 2009-11-10 23:48:47 UTC
valid until                     | 2019-11-08 23:48:47 UTC
",1.3.6.1.4.1.25623.1.0.113054,"",e8ba39ec-c571-4f7f-9f02-c19290930b73,"Unnamed",2026-02-07T15:44:53Z,ea9cd7e6-3aec-4707-9818-f43e6a5e8898,"An attacker could use this for man-in-the-middle (MITM) attacks,
  accessing sensible data and other attacks.","Replace the SSL/TLS certificate with one signed by a trusted
  CA.","","","The script reads the certificate used by the target host and
  checks if it was signed by a known untrusted and/or dangerous CA.
Details:
SSL/TLS: Known Untrusted / Dangerous Certificate Authority (CA) Detection
(OID: 1.3.6.1.4.1.25623.1.0.113054)
Version used: 2024-06-14T05:05:48Z
","Product: cpe:/a:ietf:transport_layer_security
Method: SSL/TLS: Collect and Report Certificate Details
(OID: 1.3.6.1.4.1.25623.1.0.103692)
","","",""
192.168.254.130,,135,tcp,5.0,Medium,80,"Mitigation","DCE/RPC and MSRPC Services Enumeration Reporting","Distributed Computing Environment / Remote Procedure Calls (DCE/RPC) or MSRPC services running
  on the remote host can be enumerated by connecting on port 135 and doing the appropriate queries.","Here is the list of DCE/RPC or MSRPC services running on this host via the TCP protocol:

Port: 49664/tcp

     UUID: d95afe70-a6d5-4259-822e-2c84da1ddb0d, version 1
     Endpoint: ncacn_ip_tcp:192.168.254.130[49664]

Port: 49665/tcp

     UUID: 3473dd4d-2e88-4006-9cba-22570909dd10, version 5
     Endpoint: ncacn_ip_tcp:192.168.254.130[49665]
     Annotation: WinHttp Auto-Proxy Service

     UUID: 3c4728c5-f0ab-448b-bda1-6ce01eb0a6d5, version 1
     Endpoint: ncacn_ip_tcp:192.168.254.130[49665]
     Annotation: DHCP Client LRPC Endpoint

     UUID: 3c4728c5-f0ab-448b-bda1-6ce01eb0a6d6, version 1
     Endpoint: ncacn_ip_tcp:192.168.254.130[49665]
     Annotation: DHCPv6 Client LRPC Endpoint

     UUID: f6beaff7-1e19-4fbb-9f8f-b89e2018337c, version 1
     Endpoint: ncacn_ip_tcp:192.168.254.130[49665]
     Annotation: Event log TCPIP

Port: 49666/tcp

     UUID: 0497b57d-2e66-424f-a0c6-157cd5d41700, version 1
     Endpoint: ncacn_ip_tcp:192.168.254.130[49666]
     Annotation: AppInfo

     UUID: 0d3c7f20-1c8d-4654-a1b3-51563b298bda, version 1
     Endpoint: ncacn_ip_tcp:192.168.254.130[49666]
     Annotation: UserMgrCli

     UUID: 201ef99a-7fa0-444c-9399-19ba84f12a1a, version 1
     Endpoint: ncacn_ip_tcp:192.168.254.130[49666]
     Annotation: AppInfo

     UUID: 2e6035b2-e8f1-41a7-a044-656b439c4c34, version 1
     Endpoint: ncacn_ip_tcp:192.168.254.130[49666]
     Annotation: Proxy Manager provider server endpoint

     UUID: 3a9ef155-691d-4449-8d05-09ad57031823, version 1
     Endpoint: ncacn_ip_tcp:192.168.254.130[49666]

     UUID: 552d076a-cb29-4e44-8b6a-d15e59e2c0af, version 1
     Endpoint: ncacn_ip_tcp:192.168.254.130[49666]
     Annotation: IP Transition Configuration endpoint

     UUID: 58e604e8-9adb-4d2e-a464-3b0683fb1480, version 1
     Endpoint: ncacn_ip_tcp:192.168.254.130[49666]
     Annotation: AppInfo

     UUID: 5f54ce7d-5b79-4175-8584-cb65313a0e98, version 1
     Endpoint: ncacn_ip_tcp:192.168.254.130[49666]
     Annotation: AppInfo

     UUID: 86d35949-83c9-4044-b424-db363231fd0c, version 1
     Endpoint: ncacn_ip_tcp:192.168.254.130[49666]

     UUID: a398e520-d59a-4bdd-aa7a-3c1e0303a511, version 1
     Endpoint: ncacn_ip_tcp:192.168.254.130[49666]
     Annotation: IKE/Authip API

     UUID: b18fbab6-56f8-4702-84e0-41053293a869, version 1
     Endpoint: ncacn_ip_tcp:192.168.254.130[49666]
     Annotation: UserMgrCli

     UUID: c36be077-e14b-4fe9-8abc-e856ef4f048b, version 1
     Endpoint: ncacn_ip_tcp:192.168.254.130[49666]
     Annotation: Proxy Manager client server endpoint

     UUID: c49a5a70-8a7f-4e70-ba16-1e8f1f193ef1, version 1
     Endpoint: ncacn_ip_tcp:192.168.254.130[49666]
     Annotation: Adh APIs

     UUID: fd7a0523-dc70-43dd-9b2e-9c5ed48225b1, version 1
     Endpoint: ncacn_ip_tcp:192.168.254.130[49666]
     Annotation: AppInfo

Port: 49667/tcp

     UUID: 0b6edbfa-4a24-4fc6-8a23-942b1eca65d1, version 1
     Endpoint: ncacn_ip_tcp:192.168.254.130[49667]

     UUID: 12345678-1234-abcd-ef00-0123456789ab, version 1
     Endpoint: ncacn_ip_tcp:192.168.254.130[49667]
     Named pipe : spoolss
     Win32 service or process : spoolsv.exe
     Description : Spooler service

     UUID: 4a452661-8290-4b36-8fbe-7f4093a94978, version 1
     Endpoint: ncacn_ip_tcp:192.168.254.130[49667]

     UUID: 76f03f96-cdfd-44fc-a22c-64950a001209, version 1
     Endpoint: ncacn_ip_tcp:192.168.254.130[49667]

     UUID: ae33069b-a2a8-46ee-a235-ddfd339be281, version 1
     Endpoint: ncacn_ip_tcp:192.168.254.130[49667]

Port: 49668/tcp

     UUID: 367abb81-9844-35f1-ad32-98f038001003, version 2
     Endpoint: ncacn_ip_tcp:192.168.254.130[49668]

Port: 49676/tcp

     UUID: 12345778-1234-abcd-ef00-0123456789ac, version 1
     Endpoint: ncacn_ip_tcp:192.168.254.130[49676]
     Named pipe : lsass
     Win32 service or process : lsass.exe
     Description : SAM access

Port: 49774/tcp

     UUID: 6b5bdd1e-528c-422c-af8c-a4079be4fe48, version 1
     Endpoint: ncacn_ip_tcp:192.168.254.130[49774]
     Annotation: Remote Fw APIs

Note: DCE/RPC or MSRPC services running on this host locally were identified. Reporting this list is not enabled by default due to the possible large size of this list. See the script preferences to enable this reporting.
",1.3.6.1.4.1.25623.1.0.10736,"",e8ba39ec-c571-4f7f-9f02-c19290930b73,"Unnamed",2026-02-07T15:44:53Z,f6a3fa37-9173-4b24-a5e0-4bb09ade5fe3,"An attacker may use this fact to gain more knowledge
  about the remote host.","Filter incoming traffic to this ports.","","","
Details:
DCE/RPC and MSRPC Services Enumeration Reporting
(OID: 1.3.6.1.4.1.25623.1.0.10736)
Version used: 2022-06-03T10:17:07Z
","","","",""
192.168.254.130,,443,tcp,4.0,Medium,80,"Mitigation","SSL/TLS: Certificate Signed Using A Weak Signature Algorithm","The remote service is using a SSL/TLS certificate in the certificate chain that has been signed using a
  cryptographically weak hashing algorithm.","The following certificates are part of the certificate chain but using insecure signature algorithms:

Subject:              CN=localhost
Signature Algorithm:  sha1WithRSAEncryption


",1.3.6.1.4.1.25623.1.0.105880,"",e8ba39ec-c571-4f7f-9f02-c19290930b73,"Unnamed",2026-02-07T15:44:53Z,b7332ecf-a300-4e43-93ac-7718fd452a18,"","Servers that use SSL/TLS certificates signed with a weak SHA-1, MD5, MD4 or MD2 hashing algorithm will need to obtain new
  SHA-2 signed SSL/TLS certificates to avoid web browser SSL/TLS certificate warnings.","","The following hashing algorithms used for signing SSL/TLS certificates are considered cryptographically weak
  and not secure enough for ongoing use:

  - Secure Hash Algorithm 1 (SHA-1)

  - Message Digest 5 (MD5)

  - Message Digest 4 (MD4)

  - Message Digest 2 (MD2)

  Beginning as late as January 2017 and as early as June 2016, browser developers such as Microsoft and Google will begin warning users when visiting
  web sites that use SHA-1 signed Secure Socket Layer (SSL) certificates.

  NOTE: The script preference allows to set one or more custom SHA-1 fingerprints of CA certificates which are trusted by this routine. The fingerprints
  needs to be passed comma-separated and case-insensitive:

  Fingerprint1

  or

  fingerprint1, Fingerprint2","Check which hashing algorithm was used to sign the remote SSL/TLS certificate.
Details:
SSL/TLS: Certificate Signed Using A Weak Signature Algorithm
(OID: 1.3.6.1.4.1.25623.1.0.105880)
Version used: 2021-10-15T11:13:32Z
","","","",""
192.168.254.130,,443,tcp,4.0,Medium,80,"Workaround","SSL/TLS: Diffie-Hellman Key Exchange Insufficient DH Group Strength Vulnerability","The SSL/TLS service uses Diffie-Hellman groups with insufficient strength
  (key size < 2048).","Server Temporary Key Size: 1024 bits

",1.3.6.1.4.1.25623.1.0.106223,"",e8ba39ec-c571-4f7f-9f02-c19290930b73,"Unnamed",2026-02-07T15:44:53Z,09935b0e-9ad2-4980-9e6e-2a47d85ab14f,"An attacker might be able to decrypt the SSL/TLS communication offline.","Deploy (Ephemeral) Elliptic-Curve Diffie-Hellman (ECDHE) or use
  a 2048-bit or stronger Diffie-Hellman group (see the references).

  For Apache Web Servers:
  Beginning with version 2.4.7, mod_ssl will use DH parameters which include primes with lengths of more than 1024 bits.","","The Diffie-Hellman group are some big numbers that are used as base for
  the DH computations. They can be, and often are, fixed. The security of the final secret depends on the size
  of these parameters. It was found that 512 and 768 bits to be weak, 1024 bits to be breakable by really
  powerful attackers like governments.","Checks the DHE temporary public key size.
Details:
SSL/TLS: Diffie-Hellman Key Exchange Insufficient DH Group Strength Vulnerab...
(OID: 1.3.6.1.4.1.25623.1.0.106223)
Version used: 2024-09-30T08:38:05Z
","","","",""
192.168.254.130,,,,2.1,Low,80,"Mitigation","ICMP Timestamp Reply Information Disclosure","The remote host responded to an ICMP timestamp request.","The following response / ICMP packet has been received:
- ICMP Type: 14
- ICMP Code: 0
",1.3.6.1.4.1.25623.1.0.103190,"CVE-1999-0524",e8ba39ec-c571-4f7f-9f02-c19290930b73,"Unnamed",2026-02-07T15:44:53Z,d8d8335e-b0ec-45eb-a7d2-692e659d52da,"This information could theoretically be used to exploit weak
  time-based random number generators in other services.","Various mitigations are possible:

  - Disable the support for ICMP timestamp on the remote host completely

  - Protect the remote host by a firewall, and block ICMP packets passing through the firewall in
  either direction (either completely or only for untrusted networks)","","The Timestamp Reply is an ICMP message which replies to a
  Timestamp message. It consists of the originating timestamp sent by the sender of the Timestamp as
  well as a receive timestamp and a transmit timestamp.","Sends an ICMP Timestamp (Type 13) request and checks if a
  Timestamp Reply (Type 14) is received.
Details:
ICMP Timestamp Reply Information Disclosure
(OID: 1.3.6.1.4.1.25623.1.0.103190)
Version used: 2023-05-11T09:09:33Z
","","","DFN-CERT-2014-0658,CB-K15/1514,CB-K14/0632",""
